Execution ID  	: 20240420_033722
MEMORY_USAGE	  345.98 MB
MEMORY_USAGE	  346.49 MB
MEMORY_USAGE	  347.01 MB
MEMORY_USAGE	  347.27 MB
MEMORY_USAGE	  347.52 MB
MEMORY_USAGE	  348.04 MB
MEMORY_USAGE	  348.55 MB
MEMORY_USAGE	  349.07 MB
MEMORY_USAGE	  349.33 MB
MEMORY_USAGE	  350.10 MB
MEMORY_USAGE	  350.62 MB
MEMORY_USAGE	  350.88 MB
MEMORY_USAGE	  351.39 MB
MEMORY_USAGE	  351.91 MB
MEMORY_USAGE	  352.42 MB
MEMORY_USAGE	  352.94 MB
MEMORY_USAGE	  353.45 MB
MEMORY_USAGE	  353.71 MB
MEMORY_USAGE	  354.23 MB
MEMORY_USAGE	  354.74 MB
MEMORY_USAGE	  355.26 MB
MEMORY_USAGE	  355.77 MB
MEMORY_USAGE	  356.03 MB
MEMORY_USAGE	  356.55 MB
MEMORY_USAGE	  357.06 MB
MEMORY_USAGE	  357.58 MB
MEMORY_USAGE	  357.84 MB
MEMORY_USAGE	  358.35 MB
MEMORY_USAGE	  360.61 MB
MEMORY_USAGE	  361.12 MB
MEMORY_USAGE	  361.38 MB
MEMORY_USAGE	  361.64 MB
MEMORY_USAGE	  362.15 MB
MEMORY_USAGE	  362.41 MB
MEMORY_USAGE	  362.93 MB
MEMORY_USAGE	  363.18 MB
MEMORY_USAGE	  363.70 MB
MEMORY_USAGE	  363.96 MB
MEMORY_USAGE	  364.21 MB
MEMORY_USAGE	  364.73 MB
MEMORY_USAGE	  364.99 MB
MEMORY_USAGE	  365.25 MB
MEMORY_USAGE	  365.50 MB
MEMORY_USAGE	  366.02 MB
MEMORY_USAGE	  366.28 MB
MEMORY_USAGE	  366.54 MB
MEMORY_USAGE	  366.79 MB
MEMORY_USAGE	  367.31 MB
MEMORY_USAGE	  367.57 MB
MEMORY_USAGE	  367.82 MB
MEMORY_USAGE	  368.34 MB
MEMORY_USAGE	  370.59 MB
MEMORY_USAGE	  370.85 MB
MEMORY_USAGE	  371.11 MB
MEMORY_USAGE	  371.62 MB
MEMORY_USAGE	  371.88 MB
MEMORY_USAGE	  372.40 MB
MEMORY_USAGE	  372.66 MB
MEMORY_USAGE	  373.17 MB
MEMORY_USAGE	  373.43 MB
MEMORY_USAGE	  373.95 MB
MEMORY_USAGE	  374.20 MB
MEMORY_USAGE	  374.72 MB
MEMORY_USAGE	  374.98 MB
MEMORY_USAGE	  375.49 MB
MEMORY_USAGE	  375.75 MB
MEMORY_USAGE	  376.27 MB
MEMORY_USAGE	  376.52 MB
MEMORY_USAGE	  377.04 MB
MEMORY_USAGE	  377.30 MB
MEMORY_USAGE	  377.81 MB
MEMORY_USAGE	  378.07 MB
MEMORY_USAGE	  380.33 MB
MEMORY_USAGE	  380.84 MB
MEMORY_USAGE	  381.10 MB
MEMORY_USAGE	  381.61 MB
MEMORY_USAGE	  381.87 MB
MEMORY_USAGE	  382.39 MB
MEMORY_USAGE	  382.64 MB
MEMORY_USAGE	  382.90 MB
MEMORY_USAGE	  383.42 MB
MEMORY_USAGE	  383.68 MB
MEMORY_USAGE	  384.19 MB
MEMORY_USAGE	  384.45 MB
MEMORY_USAGE	  384.96 MB
MEMORY_USAGE	  385.22 MB
MEMORY_USAGE	  385.74 MB
MEMORY_USAGE	  386.25 MB
MEMORY_USAGE	  386.51 MB
MEMORY_USAGE	  386.77 MB
MEMORY_USAGE	  387.29 MB
MEMORY_USAGE	  387.54 MB
MEMORY_USAGE	  388.06 MB
MEMORY_USAGE	  388.57 MB
MEMORY_USAGE	  388.83 MB
MEMORY_USAGE	  389.35 MB
MEMORY_USAGE	  389.86 MB
MEMORY_USAGE	  390.38 MB
MEMORY_USAGE	  390.89 MB
MEMORY_USAGE	  391.41 MB
MEMORY_USAGE	  391.93 MB
MEMORY_USAGE	  392.18 MB
MEMORY_USAGE	  392.70 MB
MEMORY_USAGE	  393.21 MB
MEMORY_USAGE	  393.47 MB
MEMORY_USAGE	  393.99 MB
MEMORY_USAGE	  394.50 MB
MEMORY_USAGE	  395.02 MB
MEMORY_USAGE	  395.54 MB
MEMORY_USAGE	  396.05 MB
MEMORY_USAGE	  396.57 MB
MEMORY_USAGE	  396.82 MB
MEMORY_USAGE	  397.34 MB
MEMORY_USAGE	  397.86 MB
MEMORY_USAGE	  398.37 MB
MEMORY_USAGE	  400.62 MB
MEMORY_USAGE	  401.14 MB
MEMORY_USAGE	  401.40 MB
MEMORY_USAGE	  401.91 MB
MEMORY_USAGE	  402.17 MB
MEMORY_USAGE	  402.69 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.20 MB
MEMORY_USAGE	  403.28 MB
MEMORY_USAGE	  403.28 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  403.31 MB
MEMORY_USAGE	  400.36 MB
MEMORY_USAGE	  396.42 MB
MEMORY_USAGE	  391.50 MB
MEMORY_USAGE	  387.56 MB
MEMORY_USAGE	  383.62 MB
MEMORY_USAGE	  380.67 MB
MEMORY_USAGE	  376.73 MB
MEMORY_USAGE	  373.78 MB
MEMORY_USAGE	  369.84 MB
MEMORY_USAGE	  365.91 MB
MEMORY_USAGE	  362.95 MB
MEMORY_USAGE	  359.02 MB
MEMORY_USAGE	  355.08 MB
MEMORY_USAGE	  351.14 MB
MEMORY_USAGE	  347.20 MB
MEMORY_USAGE	  343.27 MB
MEMORY_USAGE	  340.31 MB
MEMORY_USAGE	  336.38 MB
MEMORY_USAGE	  332.44 MB
MEMORY_USAGE	  328.50 MB
MEMORY_USAGE	  325.55 MB
MEMORY_USAGE	  321.61 MB
MEMORY_USAGE	  318.66 MB
MEMORY_USAGE	  314.72 MB
MEMORY_USAGE	  310.78 MB
MEMORY_USAGE	  307.83 MB
MEMORY_USAGE	  303.89 MB
MEMORY_USAGE	  299.95 MB
MEMORY_USAGE	  297.00 MB
MEMORY_USAGE	  292.08 MB
MEMORY_USAGE	  288.14 MB
MEMORY_USAGE	  283.22 MB
MEMORY_USAGE	  279.28 MB
MEMORY_USAGE	  274.36 MB
MEMORY_USAGE	  270.42 MB
MEMORY_USAGE	  265.50 MB
MEMORY_USAGE	  261.56 MB
MEMORY_USAGE	  256.64 MB
MEMORY_USAGE	  251.72 MB
MEMORY_USAGE	  247.78 MB
MEMORY_USAGE	  242.86 MB
MEMORY_USAGE	  237.94 MB
MEMORY_USAGE	  234.00 MB
MEMORY_USAGE	  229.08 MB
MEMORY_USAGE	  224.16 MB
MEMORY_USAGE	  220.22 MB
MEMORY_USAGE	  215.30 MB
MEMORY_USAGE	  211.36 MB
MEMORY_USAGE	  206.44 MB
MEMORY_USAGE	  202.50 MB
MEMORY_USAGE	  198.53 MB
MEMORY_USAGE	  193.53 MB
MEMORY_USAGE	  189.53 MB
MEMORY_USAGE	  184.53 MB
MEMORY_USAGE	  179.56 MB
MEMORY_USAGE	  175.62 MB
MEMORY_USAGE	  170.66 MB
MEMORY_USAGE	  165.66 MB
MEMORY_USAGE	  160.66 MB
MEMORY_USAGE	  156.66 MB
MEMORY_USAGE	  152.66 MB
MEMORY_USAGE	  147.66 MB
MEMORY_USAGE	  143.66 MB
MEMORY_USAGE	  139.66 MB
MEMORY_USAGE	  135.70 MB
MEMORY_USAGE	  131.77 MB
MEMORY_USAGE	  127.80 MB
MEMORY_USAGE	  123.86 MB
MEMORY_USAGE	  119.92 MB
MEMORY_USAGE	  116.97 MB
MEMORY_USAGE	  113.03 MB
MEMORY_USAGE	  109.09 MB
MEMORY_USAGE	  105.16 MB
MEMORY_USAGE	  101.20 MB
MEMORY_USAGE	   94.61 MB
MEMORY_USAGE	   60.35 MB
MEMORY_USAGE	   60.35 MB
MEMORY_USAGE	   20.61 MB
MEMORY_USAGE	   20.61 MB
