Execution ID, Initial memory usage, Data memory usage, Computing memory usage, Final memory usage
4ace1568-32fc-45fb-a781-94c866da57b0, 10712, 337900, 205200, 543100
b3efcd74-641e-44da-94c4-a21b7edb5987, 10848, 337764, 203652, 541416
641c724e-241b-4b2b-8087-54096a341719, 10988, 334672, 206476, 541148
4fd9328d-0d50-4eeb-b603-3a666b25ee03, 10804, 266156, 202356, 468512
178ba17b-d17f-40e7-bc2f-a30973770e06, 11212, 270008, 200708, 470716
19ccc261-787a-4eac-84b5-f2214465eed8, 10840, 277384, 202660, 480044
213ae704-beb2-48f5-9511-9b67eeb6d34f, 10860, 274316, 202112, 476428
110820e9-6327-42d1-a8fd-007f5dd89a6d, 10896, 279036, 202360, 481396
37d5cb65-4586-4206-a247-16ffe2da775d, 10908, 292760, 185296, 478056
7eeff633-060e-45b4-b4aa-aa9e961eb2df, 10908, 286944, 187532, 474476
d2f25e93-31f5-4b16-adda-90151aac1282, 10888, 292632, 187644, 480276
b5040e76-c49f-4996-a3bc-f40ddb294d93, 11032, 291272, 185372, 476644
553c9b93-a0ef-4877-81af-a71635d1af1f, 10708, 293168, 186828, 479996
bc6e02d8-36e2-46ff-b779-120abbaa036c, 10732, 311612, 188716, 500328
44a177f7-3304-4480-8d89-c47eb83b773f, 10796, 310872, 189536, 500408
8ea4b64c-b64b-40ae-9ee6-0bcb43b31dbf, 10944, 278856, 187452, 466308
2965da26-06b8-422c-9536-9e5a963f18f6, 11168, 313836, 189628, 503464
d9f3fa87-8af3-41c8-a60d-b87623718fcc, 10972, 306852, 187648, 494500
9ef9e6d5-a045-4d1b-9ab0-7ac725a7069e, 10896, 321448, 193684, 515132
e1b63615-34e9-45ae-9908-ed228ff3cc1a, 11068, 327172, 189468, 516640
c83fa49b-c896-42b4-a706-4713179c98cd, 10736, 323976, 193280, 517256
6d5b6443-47f9-491c-aead-3317d1f8c6f0, 11088, 326468, 189516, 515984
8a717361-7f58-4e92-afbc-39be107615c9, 10828, 320904, 189496, 510400
012ed85a-9758-48eb-a5e7-689f1bd47337, 10996, 338812, 186820, 525632
e53b1b1f-ca1a-4581-9a2a-76670631c060, 10832, 335184, 184304, 519488
7165e8ef-06c9-4666-ac54-987c9c7e60de, 11000, 335152, 186780, 521932
00ae559d-b74d-480c-9f70-5ac3a0138e97, 10816, 342132, 184656, 526788
fd1edf01-5378-4144-8a8f-e34a3d35dc7b, 11060, 341740, 185356, 527096
c80217f9-22d8-4652-81f0-9f90044415c4, 10716, 273088, 185720, 458808
87df2a79-702b-42bc-8806-53ce4a402831, 10968, 269256, 188084, 457340
473eafc2-d4ce-41dd-b347-0175dd3f9ec1, 10916, 274396, 187296, 461692
2b00768e-c74a-4505-a494-0977c3935da0, 10972, 276012, 186256, 462268
80b7bdd3-5115-421b-a720-59289ce572fe, 10972, 275636, 187668, 463304
2003fa48-3652-46b6-9e5c-29e08164c8d7, 10628, 291184, 282724, 573908
23f288dc-cc07-49da-a97d-87888d9a3d8d, 10904, 297548, 254132, 551680
c6ac7a20-dc0a-4d91-bc54-4d81fdcccb5d, 10748, 286856, 282892, 569748
1959910e-c126-4d65-b373-d9ba6a177114, 10944, 291724, 254316, 546040
434f2ab7-2a6f-4ddb-a966-795a6ea016c2, 10792, 292892, 249808, 542700
276d3e9d-479c-4adb-8430-0d52bb8cea0c, 10928, 305600, 189484, 495084
d0bce3e9-821b-423d-b647-4004c3a350b8, 10960, 303712, 187512, 491224
bba5fc1c-ad0d-45e2-b900-48989f688d5e, 10756, 306440, 186008, 492448
92a25332-552b-47dc-a1c6-91385d2a3b6d, 10880, 300460, 189444, 489904
e69c5558-a4eb-4864-ac3a-4798636c04d2, 11164, 299972, 187660, 487632
a9ae9ab2-d31d-48cc-8343-02c30b8f67fd, 10804, 321936, 187504, 509440
94195a2e-4337-467c-8d8c-53c55d5172ee, 10868, 325804, 189700, 515504
3ae87516-ccf7-4a96-9024-caec32d94ad8, 10968, 322516, 189544, 512060
7d77e5e6-4bbb-4f7d-b2d9-509f57de3db9, 10784, 318288, 189712, 508000
428d27d4-0372-4859-99e9-37e3b591e291, 10712, 322088, 189300, 511388
b41b5322-b825-4e11-82b0-dbf52cee46d9, 10816, 340992, 189940, 530932
66a1e4cd-a57c-43f1-a2aa-dcf6ac0886fe, 10944, 339576, 190012, 529588
56c2aa8c-1ccc-42ce-ad6d-f732885d5fde, 10776, 341092, 190636, 531728
bc9c0bdb-4b94-4436-8bb4-c86cddac2244, 10804, 337340, 190832, 528172
941d9f16-96d9-4408-aafd-69d2412d47e3, 10792, 341260, 187976, 529236
5e2ff87a-8531-4d80-b5a2-89ba0e3f514f, 10968, 271256, 246344, 517600
27331ed8-0b48-4f80-a5b3-f295228fbe1b, 10892, 279712, 246248, 525960
2f373a19-7ac6-47ba-acc4-3cd4ec8004c5, 10888, 271288, 246332, 517620
64c3337c-00be-4092-af89-136bdb64081e, 10852, 270400, 246172, 516572
ce6f977a-6d21-416e-8421-23156a275517, 10712, 271292, 246152, 517444
3cb80b05-5353-4fa1-8807-1a06a48dc6ea, 10788, 294836, 246560, 541396
5b58ae11-4523-46a3-b5b6-d7841000129a, 10940, 276148, 244520, 520668
7b416298-9b42-4ed3-91c5-53d888bdf4fb, 10708, 286716, 246408, 533124
c6cb56b7-a5ff-4663-a812-89ab361d8c3e, 11160, 273216, 246552, 519768
56af3bdb-bdb0-4430-bc3b-cd20b14d6f18, 10788, 289404, 244552, 533956
b358677c-a3e1-4ead-b324-6c96f1c60051, 10824, 302772, 187696, 490468
d49b2a4f-7a1c-413a-92a4-f203377287eb, 10828, 293924, 187796, 481720
c79c19b7-debd-4b79-a2a8-db8fc0c83ddf, 11116, 296616, 187896, 484512
83f2eb46-a29d-438d-8ec4-78ff4a5cb90c, 10636, 295788, 188844, 484632
3907e992-e31d-45a7-853d-7c4dbb80ebae, 10592, 281556, 186732, 468288
61f7d6c3-60b6-46e7-8b04-d9f6a5ede972, 10980, 309796, 189288, 499084
2d4bc8ac-712c-4b1e-9488-672eefeaea2c, 10776, 311668, 189856, 501524
4e1c56c3-2a8a-4947-aa63-b0e2b24a0a35, 10804, 297680, 191952, 489632
94345b58-9598-4ea1-bef7-d91c3882cb7a, 10948, 305812, 191132, 496944
65f94cee-ac45-4a32-be65-f8c127e81fb2, 10796, 308128, 191232, 499360
4cb35ef7-ff31-4611-99cd-52b7428baf32, 10812, 328700, 191376, 520076
badc6bc7-3cc2-4059-b0f6-247b56a2a882, 10992, 329452, 191704, 521156
14e12bfd-e199-48eb-9aa7-e69933ae4e59, 10868, 316052, 192004, 508056
c8911987-e987-407d-a292-62c325bbc731, 10888, 319128, 191280, 510408
1ac3ff0b-763c-4557-8b0c-7f5e34ee4352, 11032, 311640, 193980, 505620
daede3e0-0181-49ff-a3d7-3114d2bdb269, 10696, 254832, 359736, 614568
570d2d6c-e2c4-4a5b-87d5-424cc4526ac2, 11020, 264400, 344260, 608660
63d6533b-a99f-476f-9925-3c83cc08dd22, 10896, 254568, 378292, 632860
5f4f56c7-ae8c-4d69-9e0f-65a645c9a5c1, 10752, 267516, 376064, 643580
a632309b-4668-40cc-a836-e6e92ce81a4b, 11060, 260980, 376080, 637060
f53e4ed0-6b43-4c7f-9711-637f4b62ede6, 11148, 271124, 470720, 741844
a6472984-3a1c-4ab4-865f-9c8452337015, 10940, 282404, 468028, 750432
cbc03dbf-7878-4f55-b11b-5574f4132aa3, 10724, 278040, 374684, 652724
0238f5a3-908e-4734-b7f9-e0178985f4c9, 10972, 274504, 439196, 713700
73892a17-d8da-4425-aad7-2aa0639f9e26, 10844, 280368, 468256, 748624
acaf0251-982e-40a3-a54f-41038fa2bf4c, 10976, 287896, 209160, 497056
e5febb82-1b0d-4fef-9dbb-d65b046db21f, 10928, 300992, 210016, 511008
b0a0d1c1-f8c6-43c3-a677-8b527c4ef28b, 10888, 282300, 209936, 492236
ce5f8951-1044-4309-8b76-22326b4f9ca5, 10816, 282340, 208880, 491220
e3ca4f8b-6602-4747-9e8c-767a17a898a5, 10984, 286236, 207456, 493692
a2982042-714f-499a-a5a3-469e5a8814ae, 10736, 313120, 216992, 530112
0632fe1a-96ca-48f6-81dd-37a0970e6dbe, 10976, 298240, 215352, 513592
9f8c6ca4-890a-4758-8821-1fb59de5e9ea, 10884, 303164, 217200, 520364
6c9086f1-f1b3-4211-bfa3-a351f08e1ac9, 10740, 300256, 215020, 515276
4b6ce08c-b41f-4ce7-9d1a-56a4d8db6c1c, 10836, 305528, 218352, 523880
d189cf48-a74f-4c6a-8686-290e4b43f9b5, 10996, 315912, 225496, 541408
ca5a1386-80d2-4a46-9a5f-b3fa54ad03c0, 10976, 321984, 227720, 549704
b88c8d2f-9f66-4da6-8d5a-cca64a630274, 10932, 324320, 226264, 550584
654db819-3c8b-4285-a4a7-583c6c9f088c, 10960, 311332, 217880, 529212
ec244d1d-b10b-4072-8207-35e90da7ab03, 10920, 334200, 224148, 558348
a369eb01-d89f-42a9-8e9c-1f085a860d65, 10776, 261480, 262428, 523908
9dc9c65f-d9b1-45d4-bb37-71e09c46bbec, 10760, 259048, 261868, 520916
76528921-f579-4240-b257-6f233674bfab, 10800, 259472, 261936, 521408
eefdce79-d33a-410f-a164-4b0ea51f3cef, 11060, 263124, 262204, 525328
34f2de85-fa5e-475f-9858-4dd1e8241894, 10884, 255344, 261688, 517032
31e11e89-187e-4f5f-869e-f3569829a303, 10884, 278636, 308828, 587464
ba47fc7e-99fc-4550-978f-9c37da471197, 10816, 265528, 307252, 572780
75a86dfd-99b1-41cd-a72c-b589ecc28702, 10892, 274536, 306720, 581256
784019ad-653a-45f9-8ef3-a99469dea581, 10788, 275616, 306952, 582568
99bb1541-de0f-4e3d-b88a-68579fb49d00, 10920, 283400, 307112, 590512
42eaadcb-1f99-45a6-94c8-08b4c6a26ac9, 10964, 284668, 187904, 472572
5c93709a-cec1-4de2-bcc2-c2444e6e20ab, 10736, 282008, 188056, 470064
c0aed7b5-231e-4049-8e38-20e367bea23a, 10892, 286324, 188128, 474452
fbf42193-6bfe-4db7-8ec3-ee8296dc7b8b, 10984, 298384, 187032, 485416
280a8dc0-9997-4363-afab-3d7363f4ef61, 10796, 288764, 187772, 476536
fa398dd0-5497-48f5-abc3-5027d93af46c, 11088, 304700, 190296, 494996
9c3e5f7e-ae93-4fcd-81d4-4902a2157eee, 10840, 319072, 189224, 508296
e5d14a5c-5429-4f16-b2b9-cf747abf7d4e, 10704, 314760, 189988, 504748
9e21ecf0-65f7-4fca-810e-8d80158c280e, 10968, 319296, 189652, 508948
f46d2b80-5ebc-498e-9f8f-18c3a6f55e1f, 10952, 321344, 189932, 511276
82369a15-8274-4655-822f-e6ca45b358ad, 10676, 324976, 191236, 516212
13093eb1-832a-4418-a8d4-abd9ff7d910a, 10856, 326392, 190844, 517236
24aad029-65ad-4f5d-aa3e-37e281fcf97c, 10900, 339312, 191840, 531152
03c9d72f-88e4-45ef-9f0e-d3f45c1cd1b3, 10836, 338004, 191780, 529784
18c27ce1-d9ae-4a05-9c88-bc98c0d9302f, 10912, 338972, 191536, 530508
badc19c2-d986-4509-a02e-3648923270b8, 10764, 267984, 219520, 487504
f7c2872e-e746-4f48-9832-a796193afc2d, 11168, 263604, 219552, 483156
32111bfc-1d2d-449f-9ba7-ac50b68e3ba6, 11116, 264080, 217676, 481756
72342553-aec1-4f34-b4fa-d8737949de92, 10856, 269320, 217112, 486432
3752306b-a139-4d6a-8e0f-7a83952736e7, 10860, 269164, 218584, 487748
2e543c5e-6c86-491a-aa71-267db7971a0f, 11148, 293844, 185712, 479556
29de9bce-8ced-4291-a81e-21f054815b74, 10652, 291984, 184884, 476868
64174036-1fc9-4882-a705-844b6f5b54f8, 10848, 288512, 185400, 473912
70f4ec9c-d4b7-4392-80b7-5671e5468772, 10944, 292912, 189244, 482156
df67369a-4038-41ba-a4a4-7739babf8e98, 10780, 287424, 187200, 474624
5a6ab05e-5f5f-4e78-a011-34a9bf17bf1a, 11056, 309836, 189396, 499232
0166e4ef-f580-490d-8c48-644f2c78ccc3, 10868, 309920, 186520, 496440
68560693-574c-43a8-bf6b-dedb9e7b79b8, 10892, 306180, 187268, 493448
3e0f1938-b964-4300-98c0-92621f351fec, 10860, 304144, 188820, 492964
79241afc-0856-410d-bfd9-71d5c60e9f90, 10996, 307708, 187300, 495008
7d948167-b892-408e-b5ce-f85691e7db84, 11056, 316396, 189504, 505900
eb37e49c-0d48-4f59-b5e9-3bc018bc214e, 10988, 314288, 191488, 505776
15d9c6d4-f509-49f7-b2e1-81e80fb7cde6, 11104, 321856, 191220, 513076
14ffc76c-481c-4500-a79c-2154c82faa18, 10752, 315872, 188652, 504524
952e0010-fd53-493c-bbb6-33eaf95f67e0, 10692, 317572, 190788, 508360
68dd9e37-4833-41bb-b00c-71f5aae1a2de, 10944, 333136, 184808, 517944
308617e6-8a08-4b9b-967e-62c107abb2bb, 10896, 323016, 184936, 507952
039bace1-ccb0-492d-a20b-e8ed4089c3ab, 10920, 326900, 184904, 511804
759d73cc-1828-46a8-9969-d317cfe0b372, 10800, 326524, 186220, 512744
cba71323-5ed6-46d9-a307-51ae87be3a4b, 10788, 331628, 184904, 516532
22dd7594-cde7-4808-b574-553b47561cc8, 11044, 257608, 204740, 462348
98767f0b-a3ff-4e83-987b-7046585ceab0, 10956, 256864, 205272, 462136
4ad48200-b94d-4c57-bfc3-a85e26f35354, 10920, 276932, 203076, 480008
8b9e1f7d-d334-437c-aa85-78bd9c117bfb, 10940, 273444, 205036, 478480
0ea93189-ce11-44d7-bbed-e75ddd1d6c08, 10628, 261080, 205416, 466496
27e7895b-ca5f-4d30-9d0c-a5ed2c634769, 10984, 294356, 188760, 483116
ef5ea90d-90b0-4d33-a73e-0f28b3b0728e, 10848, 289460, 189316, 478776
43589da5-5a44-41a9-beb7-8acaf122a1ff, 10804, 282852, 189012, 471864
91ecc3a2-eafa-4ff5-83e7-190bd3ae7f1e, 11068, 290812, 191896, 482708
3f850fb9-bbc1-4b46-9a29-f93ec1a16809, 10880, 284640, 191536, 476176
5efa4c17-ee6d-4b13-89dd-62414666f3e4, 10812, 304484, 190804, 495288
388be3bc-1c04-459b-a65b-41df67bf138d, 10896, 297512, 188692, 486204
5be26378-1f54-4cde-af0f-1a7bfc249764, 11072, 289804, 188696, 478500
68a18346-0763-4af2-865a-a0c65fea5f7e, 10944, 298564, 192508, 491072
5522394b-42c3-47dc-8fe5-3b76165de60e, 11076, 303080, 190992, 494072
4b5d78ad-b1b0-4364-89fe-70106fe05daa, 10884, 299136, 191996, 491132
66137308-d89a-414d-aa4a-22c7a40233f9, 11020, 292480, 192292, 484772
82d99d5a-eba0-461d-bf78-1c3f0631d192, 11088, 318408, 189188, 507596
e144b65c-2f70-4719-8a98-a053566a8a3b, 11164, 311860, 191908, 503768
1540c8dc-35c6-4e5f-b996-f469536ece48, 10892, 322276, 193324, 515600
d0abd742-d9ed-4bf2-a314-cad144183148, 11056, 326040, 193752, 519792
94cbd88c-3afd-4f9a-b71c-9ce6fc7d38aa, 10932, 337656, 190740, 528396
6040d4d0-0750-4bb0-880f-9a27ce9b0f0b, 10612, 338740, 190656, 529396
234d4e59-b975-405c-a5bb-47932216a320, 10960, 341608, 192832, 534440
b94a070f-6c99-4777-a747-850c45a52e12, 10844, 336700, 195752, 532452
40799877-9e5c-421e-9d24-5eec8ea54fdd, 10780, 268304, 187116, 455420
28f03ee6-e047-44a9-a22a-ddbc24d63b74, 10784, 267444, 190092, 457536
6e5de3d1-09a0-4a32-ae4d-911b026d2b86, 10868, 275268, 192176, 467444
73ab9ed9-1508-4f0c-b3c1-751f7ffed83f, 11028, 267368, 189236, 456604
5d6ec5bf-499b-4f3e-a349-0debcb5ab664, 10912, 268876, 192252, 461128
d0b620c1-2975-4c70-a8d4-f634d325aaac, 10808, 278928, 189568, 468496
efb7f940-4fa8-49da-9a27-99cfcd600880, 10868, 294312, 189544, 483856
23ccee19-c9d0-4b54-a195-62b09cb0d124, 10896, 282232, 187884, 470116
34935afb-cdc2-4b35-bdc0-b421f6e816fd, 10932, 290672, 187864, 478536
ae31581d-ea3b-4dc9-8d8e-f6310d39b16d, 10740, 291156, 190036, 481192
fe1caeff-9553-4b2a-ab1a-a6016c2f1327, 10700, 304868, 189224, 494092
eab178c0-eb16-48fc-99f3-88df5d02f6cc, 11052, 302576, 189244, 491820
52429dd1-9c30-422f-a8be-4e80d9f684e5, 10800, 299408, 191324, 490732
71e54752-508d-406d-bd40-df8dd1c25842, 10872, 288208, 188840, 477048
c595c98f-5b38-4906-a8bd-0ec3450a7f3f, 10888, 298560, 189280, 487840
67c38d88-7ab8-46e3-8e2c-947d3d41b636, 10808, 312348, 190472, 502820
e450a988-74c6-48a9-b8b8-af2647e79a7c, 10764, 314372, 193160, 507532
287ed41f-12df-4cbe-a65a-cb73b27f20bd, 10832, 312344, 190476, 502820
98b49165-3eb4-4e2a-8750-3b8c38eadc5b, 11024, 305332, 192940, 498272
c139d13d-c348-473c-9c27-0404f1fc76fe, 10988, 317940, 190580, 508520
83abd656-ce23-4d64-a982-39adbae76f2c, 10912, 338476, 189568, 528044
0bfea15e-b929-4cf6-a29d-6fa848572a0e, 11012, 330256, 190692, 520948
ce2127f0-7bda-4a60-b3cd-005cbb2b41ff, 11068, 338752, 188120, 526872
4a353d4d-150f-4725-81c6-f103f4cf3c48, 10928, 316848, 188308, 505156
c1125d09-25d8-4cda-b137-699443e63154, 10856, 325976, 188396, 514372
e1f1dd6a-b217-4ca4-acde-ee37e2a8260b, 10932, 265352, 295672, 561024
8484ebf6-a384-4ed1-8133-0c23d75c185f, 10684, 267196, 311932, 579128
66705dc5-857c-4e60-ab74-039af1dbad2e, 10792, 271548, 311212, 582760
88ebf95b-e209-4115-9b2e-082b0a9fb8b0, 10720, 273788, 312160, 585948
7d6da613-bc0b-4afd-a590-bbc073a78113, 10816, 257424, 326904, 584328
13b0d701-de0a-45de-b864-49780e342dc9, 10848, 292960, 344136, 637096
36e97dc9-f928-4681-baa8-5474cfbd4ed7, 10644, 286976, 348212, 635188
166710b6-a190-4bcc-a939-069c7256786c, 10892, 290420, 344420, 634840
3b6bb64c-422f-4e65-b4d8-49168fe27bd7, 10812, 291616, 346020, 637636
48b768e9-e64d-41e8-9280-834b72c07aec, 10984, 290464, 283980, 574444
7345de23-fbb7-43e9-bca1-674394b45a87, 10732, 313256, 192556, 505812
345f0374-4ee2-49e2-932e-e56e6bade978, 11144, 305240, 194560, 499800
f313778c-635b-4a99-b3b2-1727906d25e8, 10916, 298488, 193092, 491580
c0c3c3d6-d091-49aa-a1b5-fbcbd3945f70, 10972, 282972, 194364, 477336
1c6d75b4-25a4-40d4-aa73-ca7221acb5aa, 10712, 298400, 193912, 492312
ffc9d535-da77-44ba-8c52-d2b5ace26056, 10956, 310092, 196732, 506824
177bc501-fd8a-48dc-93fc-16a3bd4b4d17, 11000, 316752, 194688, 511440
07db35a6-33a5-435f-a73e-555a770f682c, 11000, 311300, 196844, 508144
2e2bfd37-49ce-42e8-bf56-16ce6f33acf4, 10728, 310396, 194140, 504536
b2f852a4-7d0e-4b2d-9959-0b4052eff18f, 10808, 316928, 196864, 513792
cdcf51a6-d9e1-4d52-8756-661ec57b780b, 11004, 325532, 200440, 525972
51f9ad1c-6e82-4831-8ae1-66b3e4fa570c, 11068, 321392, 201088, 522480
b44217c3-2c7c-4831-8a1c-0e1b84a324fc, 10836, 329652, 196396, 526048
c512f2b7-c06d-47c2-93c5-21920bad2150, 10964, 337608, 198020, 535628
f0886e3e-2561-4f3a-83df-6d823fce5d15, 10864, 340220, 199124, 539344
ba224c4d-d4a9-4cad-a886-cd08797d7a1d, 11104, 273016, 182520, 455536
3f9d5716-a433-43f1-97ac-a178a3bb75b4, 10956, 269044, 181372, 450416
a3f2cdbd-8a6f-4bef-8bbe-f9d4f8621ccc, 10828, 278540, 183492, 462032
749a6e62-d23f-475d-b08d-efe6e7d9ffc4, 10792, 277848, 181876, 459724
2fc26f5f-53e1-41a9-a50b-c556c4b8e8b7, 10948, 266172, 184432, 450604
e96f025e-0170-4718-9bb9-fcd19eced25f, 10732, 289316, 182104, 471420
fe4c3f8f-e678-4811-b145-ad0b11104bc1, 10796, 279000, 181800, 460800
df9e8755-77cb-406d-b8f3-52328ce19005, 10880, 284984, 181584, 466568
46980c52-40d3-4251-80be-e2c09f6d4c07, 10724, 289268, 182056, 471324
9c8d9af2-7120-4bc7-8b41-eac0e6bca149, 10844, 291376, 184256, 475632
43bb41c9-1f3f-4f76-bfe1-54c70a8e8105, 10908, 309460, 182248, 491708
1ba2fc74-5e71-4ef8-bb57-dfc8b9d9a401, 10716, 302856, 181176, 484032
eaa6db2c-64d3-486a-b954-7e40f0699801, 10884, 304236, 182196, 486432
2860ac46-2903-443e-90f1-c1bf04be4d3c, 10928, 294804, 182344, 477148
9fb63f60-bd2a-4209-b9c6-eb12aaa44105, 10908, 275020, 182304, 457324
a233c7ca-0d3a-413f-97ec-c6b0d340bb27, 10952, 318488, 182008, 500496
931d5379-92bf-4807-91ce-9e915a1f2fce, 10744, 308336, 181904, 490240
d1297960-97fb-40a7-b061-8e66dab349ea, 10816, 318112, 181944, 500056
3bfc4a9d-ce26-4793-baef-8a7caf2095e8, 10948, 324804, 184184, 508988
c1677f91-b60e-456e-8618-47d1e8f24af5, 10820, 312224, 181844, 494068
42ac6389-a2f6-4080-9af0-00828639af91, 10816, 334268, 181824, 516092
6cd7e4e6-5f2f-4263-95af-a401118552a9, 10800, 331384, 181800, 513184
79a61c25-1969-4c6c-a44c-7eabe52dd3ef, 10740, 322856, 181904, 504760
8f29aca1-dcb7-46df-8645-8473c0dd2cb3, 11020, 332048, 182520, 514568
8ecf24a6-e6af-4f83-805d-8e3bfc1c0a19, 10844, 317192, 181672, 498864
e0cdca11-0ae4-4d14-ac09-99979162f449, 11068, 263432, 222212, 485644
6fde7c86-61d1-4e8f-b49b-b1b9b7b236d5, 10712, 266440, 220120, 486560
afd62612-c995-44fe-add8-18974f68cdc8, 10824, 269784, 221472, 491256
f4cd40a6-ac56-4495-b296-234e918d1bec, 10928, 262432, 220216, 482648
2d82ec0f-fcfe-4a4d-9969-100fe27d7a6f, 10688, 276420, 220060, 496480
f06b9a9e-d092-4270-b0fa-2742cde9d757, 10948, 279636, 190928, 470564
da18013b-e998-45a3-bfd8-b0fad1321520, 10868, 296628, 188780, 485408
3933a273-e3b6-437a-be3c-bbb84c14534f, 10876, 282616, 188632, 471248
5d818423-d60f-4b2c-bc2e-49785824856a, 11060, 284580, 188620, 473200
8773e462-12a2-4f90-91f1-2bd9333b66cd, 11040, 277184, 192860, 470044
eea0e2ed-6dde-4769-9002-3aca836bb4ad, 10964, 302012, 194032, 496044
1033579f-4344-425f-b577-6a4b33a9249c, 10948, 302744, 194236, 496980
ac4fa0fc-a57a-4649-9d77-a193a844beaa, 10960, 297212, 191724, 488936
e71b823d-608b-4356-b126-668e97274b30, 11080, 280464, 192116, 472580
1095e661-e7aa-4f3e-adc1-74265fe2d65e, 11068, 311172, 194316, 505488
3d03c3c1-5f79-4d64-94e9-1557ef5afbbb, 10880, 318152, 195528, 513680
bf376420-03ad-4c2c-9aa3-60762ada913c, 10964, 323656, 195136, 518792
04e49fff-72cb-4fe8-ae50-675df756a38a, 10808, 312500, 197284, 509784
57e68875-f489-4346-b58d-4ba68e7fc820, 10924, 314636, 196756, 511392
0d78a3f5-fd95-4760-b585-052f68cfc8b8, 10920, 312328, 195156, 507484
a1bdf8f0-ac20-47d9-9acc-f75d3c05319e, 11076, 328836, 198812, 527648
831f1069-603a-4969-9779-dd63b7ead853, 10740, 338112, 199728, 537840
a2188c5f-d508-4f4b-99b9-28c6a449887d, 10848, 337236, 198044, 535280
440baa4d-cb1d-41c5-bddf-9620c6c6e2a7, 10820, 303280, 197920, 501200
08c6713a-a7ef-4cc5-9d86-0d6678edcc76, 11004, 332792, 195292, 528084
