Execution ID:		aad3ee0a-5143-4e53-a1b1-200d79ca9696
Backend:			tracemalloc
Precision:			0.0001s
Input Metadata:		num_elements=10000000
Function:			consume_large_memory

TIME 1713483612.7846878		CURRENT 12.45819091796875 mb		PEAK 12.45819091796875 mb
TIME 1713483612.7900407		CURRENT 13.123863220214844 mb		PEAK 13.123863220214844 mb
TIME 1713483612.7954361		CURRENT 13.402435302734375 mb		PEAK 13.402435302734375 mb
TIME 1713483612.8008435		CURRENT 13.56622314453125 mb		PEAK 13.56622314453125 mb
TIME 1713483612.8061392		CURRENT 13.821975708007812 mb		PEAK 13.821975708007812 mb
TIME 1713483612.8114963		CURRENT 14.087432861328125 mb		PEAK 14.087432861328125 mb
TIME 1713483612.8169415		CURRENT 14.778511047363281 mb		PEAK 14.778511047363281 mb
TIME 1713483612.8222647		CURRENT 15.043212890625 mb		PEAK 15.043212890625 mb
TIME 1713483612.8275685		CURRENT 15.314804077148438 mb		PEAK 15.314804077148438 mb
TIME 1713483612.8329408		CURRENT 15.577674865722656 mb		PEAK 15.577674865722656 mb
TIME 1713483612.8383093		CURRENT 15.832717895507812 mb		PEAK 15.832717895507812 mb
TIME 1713483612.8483756		CURRENT 16.48065185546875 mb		PEAK 16.48065185546875 mb
TIME 1713483612.853839		CURRENT 16.660667419433594 mb		PEAK 16.660667419433594 mb
TIME 1713483612.859271		CURRENT 16.937454223632812 mb		PEAK 16.937454223632812 mb
TIME 1713483612.8648117		CURRENT 17.193275451660156 mb		PEAK 17.193275451660156 mb
TIME 1713483612.8702817		CURRENT 17.46825408935547 mb		PEAK 17.46825408935547 mb
TIME 1713483612.875593		CURRENT 17.756187438964844 mb		PEAK 17.756187438964844 mb
TIME 1713483612.8809524		CURRENT 18.595863342285156 mb		PEAK 18.595863342285156 mb
TIME 1713483612.8863783		CURRENT 18.861068725585938 mb		PEAK 18.861068725585938 mb
TIME 1713483612.8917048		CURRENT 19.144126892089844 mb		PEAK 19.144126892089844 mb
TIME 1713483612.896997		CURRENT 19.434921264648438 mb		PEAK 19.434921264648438 mb
TIME 1713483612.9023538		CURRENT 19.685340881347656 mb		PEAK 19.685340881347656 mb
TIME 1713483612.9077187		CURRENT 19.925621032714844 mb		PEAK 19.925621032714844 mb
TIME 1713483612.9130948		CURRENT 20.830230712890625 mb		PEAK 20.830230712890625 mb
TIME 1713483612.9185822		CURRENT 21.062637329101562 mb		PEAK 21.062637329101562 mb
TIME 1713483612.924083		CURRENT 21.295547485351562 mb		PEAK 21.295547485351562 mb
TIME 1713483612.9294655		CURRENT 21.538070678710938 mb		PEAK 21.538070678710938 mb
TIME 1713483612.9348783		CURRENT 21.782562255859375 mb		PEAK 21.782562255859375 mb
TIME 1713483612.9402316		CURRENT 22.050514221191406 mb		PEAK 22.050514221191406 mb
TIME 1713483612.9455528		CURRENT 22.309608459472656 mb		PEAK 22.309608459472656 mb
TIME 1713483612.9509132		CURRENT 22.540573120117188 mb		PEAK 22.540573120117188 mb
TIME 1713483612.956237		CURRENT 23.502670288085938 mb		PEAK 23.502670288085938 mb
TIME 1713483612.9615614		CURRENT 23.751739501953125 mb		PEAK 23.751739501953125 mb
TIME 1713483612.96693		CURRENT 23.99140167236328 mb		PEAK 23.99140167236328 mb
TIME 1713483612.9723277		CURRENT 24.260841369628906 mb		PEAK 24.260841369628906 mb
TIME 1713483612.9777315		CURRENT 24.541725158691406 mb		PEAK 24.541725158691406 mb
TIME 1713483612.9830885		CURRENT 24.796676635742188 mb		PEAK 24.796676635742188 mb
TIME 1713483612.9885395		CURRENT 25.04993438720703 mb		PEAK 25.04993438720703 mb
