Execution ID:		c31eb83a-1237-4842-9525-c966ba865287
Backend:			resource
Precision:			0.0001s
Input Metadata:		num_elements=10000000
Function:			consume_large_memory

TIME 1713483610.5774207		CURRENT 214.1171875 mb		PEAK 214.1171875 mb
TIME 1713483610.582678		CURRENT 216.4375 mb		PEAK 216.4375 mb
TIME 1713483610.5879953		CURRENT 218.7578125 mb		PEAK 218.7578125 mb
TIME 1713483610.5932884		CURRENT 222.81640625 mb		PEAK 222.81640625 mb
TIME 1713483610.5985682		CURRENT 224.87890625 mb		PEAK 224.87890625 mb
TIME 1713483610.6038451		CURRENT 227.19921875 mb		PEAK 227.19921875 mb
TIME 1713483610.6091383		CURRENT 229.51953125 mb		PEAK 229.51953125 mb
TIME 1713483610.6144915		CURRENT 231.83984375 mb		PEAK 231.83984375 mb
TIME 1713483610.6197712		CURRENT 234.67578125 mb		PEAK 234.67578125 mb
TIME 1713483610.6250467		CURRENT 237.51171875 mb		PEAK 237.51171875 mb
TIME 1713483610.6303911		CURRENT 242.08984375 mb		PEAK 242.08984375 mb
TIME 1713483610.6356442		CURRENT 244.6640625 mb		PEAK 244.6640625 mb
TIME 1713483610.6409137		CURRENT 246.984375 mb		PEAK 246.984375 mb
TIME 1713483610.6461983		CURRENT 249.3046875 mb		PEAK 249.3046875 mb
TIME 1713483610.6514654		CURRENT 252.140625 mb		PEAK 252.140625 mb
TIME 1713483610.6567228		CURRENT 254.9765625 mb		PEAK 254.9765625 mb
TIME 1713483610.6619914		CURRENT 257.8125 mb		PEAK 257.8125 mb
TIME 1713483610.6672697		CURRENT 262.390625 mb		PEAK 262.390625 mb
TIME 1713483610.672547		CURRENT 264.19140625 mb		PEAK 264.19140625 mb
TIME 1713483610.6778362		CURRENT 266.25390625 mb		PEAK 266.25390625 mb
TIME 1713483610.6831114		CURRENT 268.31640625 mb		PEAK 268.31640625 mb
TIME 1713483610.6883683		CURRENT 270.37890625 mb		PEAK 270.37890625 mb
TIME 1713483610.6936424		CURRENT 273.47265625 mb		PEAK 273.47265625 mb
TIME 1713483610.699011		CURRENT 276.56640625 mb		PEAK 276.56640625 mb
TIME 1713483610.7043586		CURRENT 279.14453125 mb		PEAK 279.14453125 mb
TIME 1713483610.7096386		CURRENT 281.99609375 mb		PEAK 281.99609375 mb
TIME 1713483610.7148905		CURRENT 285.08984375 mb		PEAK 285.08984375 mb
TIME 1713483610.7201567		CURRENT 289.1484375 mb		PEAK 289.1484375 mb
TIME 1713483610.7254336		CURRENT 291.46875 mb		PEAK 291.46875 mb
TIME 1713483610.7308302		CURRENT 293.7890625 mb		PEAK 293.7890625 mb
TIME 1713483610.7363398		CURRENT 298.10546875 mb		PEAK 298.10546875 mb
TIME 1713483610.741633		CURRENT 300.42578125 mb		PEAK 300.42578125 mb
TIME 1713483610.7469122		CURRENT 302.48828125 mb		PEAK 302.48828125 mb
TIME 1713483610.752177		CURRENT 304.80859375 mb		PEAK 304.80859375 mb
TIME 1713483610.757545		CURRENT 307.12890625 mb		PEAK 307.12890625 mb
TIME 1713483610.7628722		CURRENT 310.0078125 mb		PEAK 310.0078125 mb
TIME 1713483610.7681434		CURRENT 312.5859375 mb		PEAK 312.5859375 mb
TIME 1713483610.773416		CURRENT 316.90234375 mb		PEAK 316.90234375 mb
TIME 1713483610.778706		CURRENT 319.22265625 mb		PEAK 319.22265625 mb
TIME 1713483610.784027		CURRENT 321.54296875 mb		PEAK 321.54296875 mb
TIME 1713483610.7893322		CURRENT 323.60546875 mb		PEAK 323.60546875 mb
TIME 1713483610.7946231		CURRENT 327.6640625 mb		PEAK 327.6640625 mb
TIME 1713483610.7999477		CURRENT 329.46875 mb		PEAK 329.46875 mb
TIME 1713483610.805254		CURRENT 331.7890625 mb		PEAK 331.7890625 mb
TIME 1713483610.8105469		CURRENT 333.8515625 mb		PEAK 333.8515625 mb
TIME 1713483610.8158112		CURRENT 336.4296875 mb		PEAK 336.4296875 mb
TIME 1713483610.8210897		CURRENT 339.265625 mb		PEAK 339.265625 mb
TIME 1713483610.8263543		CURRENT 341.84375 mb		PEAK 341.84375 mb
TIME 1713483610.83164		CURRENT 344.1640625 mb		PEAK 344.1640625 mb
TIME 1713483610.8369195		CURRENT 348.22265625 mb		PEAK 348.22265625 mb
TIME 1713483610.8422065		CURRENT 350.28515625 mb		PEAK 350.28515625 mb
TIME 1713483610.847504		CURRENT 352.34765625 mb		PEAK 352.34765625 mb
TIME 1713483610.8528035		CURRENT 356.6640625 mb		PEAK 356.6640625 mb
TIME 1713483610.8580976		CURRENT 358.7265625 mb		PEAK 358.7265625 mb
TIME 1713483610.8633778		CURRENT 360.7890625 mb		PEAK 360.7890625 mb
TIME 1713483610.8686538		CURRENT 362.8515625 mb		PEAK 362.8515625 mb
TIME 1713483610.873934		CURRENT 366.91015625 mb		PEAK 366.91015625 mb
TIME 1713483610.8792336		CURRENT 368.71484375 mb		PEAK 368.71484375 mb
TIME 1713483610.8845658		CURRENT 371.03515625 mb		PEAK 371.03515625 mb
TIME 1713483610.8898783		CURRENT 373.35546875 mb		PEAK 373.35546875 mb
TIME 1713483610.895199		CURRENT 375.41796875 mb		PEAK 375.41796875 mb
TIME 1713483610.9005668		CURRENT 377.99609375 mb		PEAK 377.99609375 mb
TIME 1713483610.9058661		CURRENT 380.57421875 mb		PEAK 380.57421875 mb
TIME 1713483610.9112117		CURRENT 382.63671875 mb		PEAK 382.63671875 mb
TIME 1713483610.9165597		CURRENT 386.953125 mb		PEAK 386.953125 mb
TIME 1713483610.9219484		CURRENT 389.015625 mb		PEAK 389.015625 mb
