Execution ID:		28c64389-2d26-4f3e-9a84-05991baa7621
Backend:			mprof
Precision:			0.0001s
Input Metadata:		num_elements=10000000
Function:			consume_large_memory

TIME 1713483611.421353		CURRENT 74.3046875 mb		PEAK 74.3046875 mb
TIME 1713483611.422523		CURRENT 75.078125 mb		PEAK 75.078125 mb
TIME 1713483611.4236748		CURRENT 75.59765625 mb		PEAK 75.59765625 mb
TIME 1713483611.424813		CURRENT 76.3671875 mb		PEAK 76.3671875 mb
TIME 1713483611.426146		CURRENT 77.140625 mb		PEAK 77.140625 mb
TIME 1713483611.4274106		CURRENT 77.65625 mb		PEAK 77.65625 mb
TIME 1713483611.428551		CURRENT 78.4296875 mb		PEAK 78.4296875 mb
TIME 1713483611.4296858		CURRENT 78.9453125 mb		PEAK 78.9453125 mb
TIME 1713483611.4308188		CURRENT 79.58984375 mb		PEAK 79.58984375 mb
TIME 1713483611.43195		CURRENT 80.1015625 mb		PEAK 80.1015625 mb
TIME 1713483611.4330866		CURRENT 80.875 mb		PEAK 80.875 mb
TIME 1713483611.4342408		CURRENT 81.390625 mb		PEAK 81.390625 mb
TIME 1713483611.435416		CURRENT 82.1640625 mb		PEAK 82.1640625 mb
TIME 1713483611.436555		CURRENT 82.6796875 mb		PEAK 82.6796875 mb
TIME 1713483611.4376874		CURRENT 83.453125 mb		PEAK 83.453125 mb
TIME 1713483611.4388235		CURRENT 83.96875 mb		PEAK 83.96875 mb
TIME 1713483611.4399753		CURRENT 84.484375 mb		PEAK 84.484375 mb
TIME 1713483611.4411259		CURRENT 85.2578125 mb		PEAK 85.2578125 mb
TIME 1713483611.442272		CURRENT 85.7734375 mb		PEAK 85.7734375 mb
TIME 1713483611.4434075		CURRENT 86.546875 mb		PEAK 86.546875 mb
TIME 1713483611.4445481		CURRENT 87.0625 mb		PEAK 87.0625 mb
TIME 1713483611.4456809		CURRENT 87.8359375 mb		PEAK 87.8359375 mb
TIME 1713483611.4468231		CURRENT 88.3515625 mb		PEAK 88.3515625 mb
TIME 1713483611.4479597		CURRENT 89.125 mb		PEAK 89.125 mb
TIME 1713483611.4492304		CURRENT 89.640625 mb		PEAK 89.640625 mb
TIME 1713483611.4504747		CURRENT 90.4140625 mb		PEAK 90.4140625 mb
TIME 1713483611.4516168		CURRENT 90.9296875 mb		PEAK 90.9296875 mb
TIME 1713483611.4528036		CURRENT 91.703125 mb		PEAK 91.703125 mb
TIME 1713483611.4539716		CURRENT 92.21875 mb		PEAK 92.21875 mb
TIME 1713483611.4551709		CURRENT 92.734375 mb		PEAK 92.734375 mb
TIME 1713483611.4563932		CURRENT 93.25 mb		PEAK 93.25 mb
TIME 1713483611.4575596		CURRENT 93.765625 mb		PEAK 93.765625 mb
TIME 1713483611.4587457		CURRENT 94.28125 mb		PEAK 94.28125 mb
TIME 1713483611.4599123		CURRENT 94.8125 mb		PEAK 94.8125 mb
TIME 1713483611.4610827		CURRENT 95.58203125 mb		PEAK 95.58203125 mb
TIME 1713483611.462247		CURRENT 96.09765625 mb		PEAK 96.09765625 mb
TIME 1713483611.4634264		CURRENT 96.61328125 mb		PEAK 96.61328125 mb
TIME 1713483611.4646363		CURRENT 97.12890625 mb		PEAK 97.12890625 mb
TIME 1713483611.465833		CURRENT 97.64453125 mb		PEAK 97.64453125 mb
TIME 1713483611.4670038		CURRENT 98.16015625 mb		PEAK 98.16015625 mb
TIME 1713483611.4681752		CURRENT 98.67578125 mb		PEAK 98.67578125 mb
TIME 1713483611.4694152		CURRENT 99.19140625 mb		PEAK 99.19140625 mb
TIME 1713483611.4705682		CURRENT 99.70703125 mb		PEAK 99.70703125 mb
TIME 1713483611.4717379		CURRENT 100.22265625 mb		PEAK 100.22265625 mb
TIME 1713483611.472902		CURRENT 100.73828125 mb		PEAK 100.73828125 mb
TIME 1713483611.4740672		CURRENT 101.4609375 mb		PEAK 101.4609375 mb
TIME 1713483611.475254		CURRENT 101.9765625 mb		PEAK 101.9765625 mb
TIME 1713483611.476424		CURRENT 102.4921875 mb		PEAK 102.4921875 mb
TIME 1713483611.4775975		CURRENT 103.0078125 mb		PEAK 103.0078125 mb
TIME 1713483611.4788346		CURRENT 103.5234375 mb		PEAK 103.5234375 mb
TIME 1713483611.4800017		CURRENT 104.0390625 mb		PEAK 104.0390625 mb
TIME 1713483611.4811826		CURRENT 104.5546875 mb		PEAK 104.5546875 mb
TIME 1713483611.4823513		CURRENT 105.0703125 mb		PEAK 105.0703125 mb
TIME 1713483611.4835343		CURRENT 105.5859375 mb		PEAK 105.5859375 mb
TIME 1713483611.4847047		CURRENT 106.1015625 mb		PEAK 106.1015625 mb
TIME 1713483611.4858716		CURRENT 106.6171875 mb		PEAK 106.6171875 mb
TIME 1713483611.4870398		CURRENT 107.1328125 mb		PEAK 107.1328125 mb
TIME 1713483611.4882057		CURRENT 107.90625 mb		PEAK 107.90625 mb
TIME 1713483611.4894004		CURRENT 108.421875 mb		PEAK 108.421875 mb
TIME 1713483611.4906013		CURRENT 108.6796875 mb		PEAK 108.6796875 mb
TIME 1713483611.491794		CURRENT 109.1953125 mb		PEAK 109.1953125 mb
TIME 1713483611.4929621		CURRENT 109.7109375 mb		PEAK 109.7109375 mb
TIME 1713483611.4941447		CURRENT 110.484375 mb		PEAK 110.484375 mb
TIME 1713483611.4953415		CURRENT 111.0 mb		PEAK 111.0 mb
TIME 1713483611.496637		CURRENT 111.2578125 mb		PEAK 111.2578125 mb
TIME 1713483611.4978232		CURRENT 111.7734375 mb		PEAK 111.7734375 mb
TIME 1713483611.498987		CURRENT 112.546875 mb		PEAK 112.546875 mb
TIME 1713483611.5002346		CURRENT 113.0625 mb		PEAK 113.0625 mb
TIME 1713483611.5014215		CURRENT 113.578125 mb		PEAK 113.578125 mb
TIME 1713483611.502582		CURRENT 114.09375 mb		PEAK 114.09375 mb
TIME 1713483611.5037289		CURRENT 114.8671875 mb		PEAK 114.8671875 mb
TIME 1713483611.5048902		CURRENT 115.3828125 mb		PEAK 115.3828125 mb
TIME 1713483611.5060477		CURRENT 116.15625 mb		PEAK 116.15625 mb
TIME 1713483611.5072165		CURRENT 116.671875 mb		PEAK 116.671875 mb
TIME 1713483611.5083902		CURRENT 117.1875 mb		PEAK 117.1875 mb
TIME 1713483611.5095747		CURRENT 117.703125 mb		PEAK 117.703125 mb
TIME 1713483611.5107272		CURRENT 118.4765625 mb		PEAK 118.4765625 mb
