Execution ID  	: 20240419_232840
Input Metadata	: num_elements=10000000
Backend       	: mprof
Precision     	: 0.0001 seconds
Function      	: consume_large_memory

MEMORY_USAGE	   44.54 MB
MEMORY_USAGE	   44.62 MB
MEMORY_USAGE	   45.13 MB
MEMORY_USAGE	   45.90 MB
MEMORY_USAGE	   46.41 MB
MEMORY_USAGE	   46.93 MB
MEMORY_USAGE	   48.22 MB
MEMORY_USAGE	   48.88 MB
MEMORY_USAGE	   49.40 MB
MEMORY_USAGE	   49.91 MB
MEMORY_USAGE	   50.43 MB
MEMORY_USAGE	   51.20 MB
MEMORY_USAGE	   51.72 MB
MEMORY_USAGE	   52.39 MB
MEMORY_USAGE	   52.99 MB
MEMORY_USAGE	   53.50 MB
MEMORY_USAGE	   54.28 MB
MEMORY_USAGE	   54.79 MB
MEMORY_USAGE	   55.31 MB
MEMORY_USAGE	   55.82 MB
MEMORY_USAGE	   56.29 MB
MEMORY_USAGE	   57.05 MB
MEMORY_USAGE	   57.31 MB
MEMORY_USAGE	   57.93 MB
MEMORY_USAGE	   58.44 MB
MEMORY_USAGE	   59.21 MB
MEMORY_USAGE	   59.73 MB
MEMORY_USAGE	   60.25 MB
MEMORY_USAGE	   60.76 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   61.23 MB
MEMORY_USAGE	   62.00 MB
MEMORY_USAGE	   62.52 MB
MEMORY_USAGE	   63.03 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.29 MB
MEMORY_USAGE	   63.55 MB
MEMORY_USAGE	   64.06 MB
MEMORY_USAGE	   64.58 MB
MEMORY_USAGE	   65.09 MB
MEMORY_USAGE	   65.35 MB
MEMORY_USAGE	   65.35 MB
MEMORY_USAGE	   65.35 MB
MEMORY_USAGE	   65.35 MB
MEMORY_USAGE	   65.35 MB
MEMORY_USAGE	   65.35 MB
MEMORY_USAGE	   65.35 MB
MEMORY_USAGE	   65.61 MB
MEMORY_USAGE	   66.12 MB
MEMORY_USAGE	   66.64 MB
MEMORY_USAGE	   67.16 MB
MEMORY_USAGE	   67.65 MB
MEMORY_USAGE	   68.16 MB
MEMORY_USAGE	   68.68 MB
MEMORY_USAGE	   69.20 MB
MEMORY_USAGE	   69.71 MB
MEMORY_USAGE	   70.23 MB
MEMORY_USAGE	   70.96 MB
MEMORY_USAGE	   71.22 MB
MEMORY_USAGE	   72.00 MB
MEMORY_USAGE	   72.51 MB
MEMORY_USAGE	   73.03 MB
MEMORY_USAGE	   73.54 MB
MEMORY_USAGE	   74.06 MB
MEMORY_USAGE	   74.57 MB
MEMORY_USAGE	   75.35 MB
MEMORY_USAGE	   75.61 MB
MEMORY_USAGE	   76.38 MB
MEMORY_USAGE	   76.89 MB
MEMORY_USAGE	   77.41 MB
MEMORY_USAGE	   77.93 MB
MEMORY_USAGE	   78.44 MB
MEMORY_USAGE	   78.96 MB
MEMORY_USAGE	   79.47 MB
MEMORY_USAGE	   79.99 MB
MEMORY_USAGE	   80.50 MB
MEMORY_USAGE	   81.15 MB
MEMORY_USAGE	   81.66 MB
MEMORY_USAGE	   82.18 MB
MEMORY_USAGE	   82.69 MB
MEMORY_USAGE	   83.21 MB
MEMORY_USAGE	   83.72 MB
MEMORY_USAGE	   84.24 MB
MEMORY_USAGE	   84.75 MB
MEMORY_USAGE	   85.27 MB
MEMORY_USAGE	   85.89 MB
MEMORY_USAGE	   86.41 MB
MEMORY_USAGE	   86.92 MB
MEMORY_USAGE	   87.44 MB
MEMORY_USAGE	   87.95 MB
MEMORY_USAGE	   88.47 MB
MEMORY_USAGE	   88.98 MB
MEMORY_USAGE	   89.24 MB
MEMORY_USAGE	   90.02 MB
MEMORY_USAGE	   90.53 MB
MEMORY_USAGE	   91.05 MB
MEMORY_USAGE	   91.56 MB
MEMORY_USAGE	   92.08 MB
MEMORY_USAGE	   92.59 MB
MEMORY_USAGE	   93.11 MB
MEMORY_USAGE	   93.62 MB
MEMORY_USAGE	   94.14 MB
MEMORY_USAGE	   94.66 MB
MEMORY_USAGE	   95.43 MB
MEMORY_USAGE	   95.69 MB
MEMORY_USAGE	   96.46 MB
MEMORY_USAGE	   96.98 MB
MEMORY_USAGE	   97.49 MB
MEMORY_USAGE	   98.01 MB
MEMORY_USAGE	   98.52 MB
MEMORY_USAGE	   99.30 MB
MEMORY_USAGE	   99.55 MB
MEMORY_USAGE	  100.33 MB
MEMORY_USAGE	  100.84 MB
MEMORY_USAGE	  101.36 MB
MEMORY_USAGE	  101.88 MB
MEMORY_USAGE	  102.39 MB
MEMORY_USAGE	  103.02 MB
MEMORY_USAGE	  103.54 MB
MEMORY_USAGE	  104.31 MB
MEMORY_USAGE	  104.82 MB
MEMORY_USAGE	  105.34 MB
MEMORY_USAGE	  106.11 MB
MEMORY_USAGE	  106.63 MB
MEMORY_USAGE	  107.14 MB
MEMORY_USAGE	  107.66 MB
MEMORY_USAGE	  108.43 MB
MEMORY_USAGE	  108.95 MB
MEMORY_USAGE	  109.46 MB
MEMORY_USAGE	  109.96 MB
MEMORY_USAGE	  110.47 MB
MEMORY_USAGE	  110.99 MB
MEMORY_USAGE	  111.25 MB
MEMORY_USAGE	  111.76 MB
MEMORY_USAGE	  112.54 MB
MEMORY_USAGE	  113.05 MB
MEMORY_USAGE	  113.57 MB
MEMORY_USAGE	  114.08 MB
MEMORY_USAGE	  114.60 MB
MEMORY_USAGE	  115.37 MB
MEMORY_USAGE	  115.89 MB
MEMORY_USAGE	  116.40 MB
MEMORY_USAGE	  116.92 MB
MEMORY_USAGE	  117.43 MB
MEMORY_USAGE	  117.95 MB
MEMORY_USAGE	  118.72 MB
MEMORY_USAGE	  119.24 MB
MEMORY_USAGE	  119.75 MB
MEMORY_USAGE	  120.27 MB
MEMORY_USAGE	  120.79 MB
MEMORY_USAGE	  121.30 MB
MEMORY_USAGE	  122.07 MB
MEMORY_USAGE	  122.59 MB
MEMORY_USAGE	  123.11 MB
MEMORY_USAGE	  123.62 MB
MEMORY_USAGE	  124.14 MB
MEMORY_USAGE	  124.65 MB
MEMORY_USAGE	  125.17 MB
MEMORY_USAGE	  125.68 MB
MEMORY_USAGE	  126.20 MB
MEMORY_USAGE	  126.71 MB
MEMORY_USAGE	  127.23 MB
MEMORY_USAGE	  127.75 MB
MEMORY_USAGE	  128.26 MB
MEMORY_USAGE	  128.78 MB
MEMORY_USAGE	  129.29 MB
MEMORY_USAGE	  129.81 MB
MEMORY_USAGE	  130.32 MB
MEMORY_USAGE	  130.84 MB
MEMORY_USAGE	  131.36 MB
MEMORY_USAGE	  131.87 MB
MEMORY_USAGE	  132.39 MB
MEMORY_USAGE	  132.90 MB
MEMORY_USAGE	  133.42 MB
MEMORY_USAGE	  133.93 MB
MEMORY_USAGE	  134.45 MB
MEMORY_USAGE	  134.96 MB
MEMORY_USAGE	  135.48 MB
MEMORY_USAGE	  136.00 MB
MEMORY_USAGE	  136.51 MB
MEMORY_USAGE	  137.03 MB
MEMORY_USAGE	  137.40 MB
MEMORY_USAGE	  138.17 MB
MEMORY_USAGE	  138.68 MB
MEMORY_USAGE	  139.20 MB
MEMORY_USAGE	  139.46 MB
MEMORY_USAGE	  140.23 MB
MEMORY_USAGE	  140.75 MB
MEMORY_USAGE	  141.26 MB
MEMORY_USAGE	  141.78 MB
MEMORY_USAGE	  142.29 MB
MEMORY_USAGE	  142.81 MB
MEMORY_USAGE	  143.32 MB
MEMORY_USAGE	  144.10 MB
MEMORY_USAGE	  144.61 MB
MEMORY_USAGE	  145.39 MB
MEMORY_USAGE	  145.64 MB
MEMORY_USAGE	  146.42 MB
MEMORY_USAGE	  146.93 MB
MEMORY_USAGE	  147.45 MB
MEMORY_USAGE	  147.96 MB
MEMORY_USAGE	  148.74 MB
MEMORY_USAGE	  149.17 MB
MEMORY_USAGE	  149.69 MB
MEMORY_USAGE	  150.46 MB
MEMORY_USAGE	  150.98 MB
MEMORY_USAGE	  151.49 MB
MEMORY_USAGE	  152.27 MB
MEMORY_USAGE	  152.78 MB
MEMORY_USAGE	  153.30 MB
MEMORY_USAGE	  153.81 MB
MEMORY_USAGE	  154.59 MB
MEMORY_USAGE	  155.10 MB
MEMORY_USAGE	  155.62 MB
MEMORY_USAGE	  156.13 MB
MEMORY_USAGE	  156.91 MB
MEMORY_USAGE	  157.42 MB
MEMORY_USAGE	  157.94 MB
MEMORY_USAGE	  158.45 MB
MEMORY_USAGE	  159.23 MB
MEMORY_USAGE	  159.74 MB
MEMORY_USAGE	  160.26 MB
MEMORY_USAGE	  161.03 MB
MEMORY_USAGE	  161.55 MB
MEMORY_USAGE	  162.06 MB
MEMORY_USAGE	  162.84 MB
MEMORY_USAGE	  163.35 MB
MEMORY_USAGE	  163.87 MB
MEMORY_USAGE	  164.38 MB
MEMORY_USAGE	  165.16 MB
MEMORY_USAGE	  165.41 MB
MEMORY_USAGE	  166.19 MB
MEMORY_USAGE	  166.70 MB
MEMORY_USAGE	  167.22 MB
MEMORY_USAGE	  167.73 MB
MEMORY_USAGE	  168.25 MB
MEMORY_USAGE	  168.77 MB
MEMORY_USAGE	  169.28 MB
MEMORY_USAGE	  169.80 MB
MEMORY_USAGE	  170.31 MB
MEMORY_USAGE	  170.83 MB
MEMORY_USAGE	  171.34 MB
MEMORY_USAGE	  171.86 MB
MEMORY_USAGE	  172.38 MB
MEMORY_USAGE	  172.89 MB
MEMORY_USAGE	  173.41 MB
MEMORY_USAGE	  173.92 MB
MEMORY_USAGE	  174.44 MB
MEMORY_USAGE	  174.95 MB
MEMORY_USAGE	  175.47 MB
MEMORY_USAGE	  176.24 MB
MEMORY_USAGE	  176.76 MB
MEMORY_USAGE	  178.76 MB
MEMORY_USAGE	  179.27 MB
MEMORY_USAGE	  179.52 MB
MEMORY_USAGE	  180.04 MB
MEMORY_USAGE	  180.55 MB
MEMORY_USAGE	  181.07 MB
MEMORY_USAGE	  181.33 MB
MEMORY_USAGE	  181.84 MB
MEMORY_USAGE	  182.36 MB
MEMORY_USAGE	  182.88 MB
MEMORY_USAGE	  183.39 MB
MEMORY_USAGE	  183.65 MB
MEMORY_USAGE	  184.16 MB
MEMORY_USAGE	  184.68 MB
MEMORY_USAGE	  184.94 MB
MEMORY_USAGE	  185.45 MB
MEMORY_USAGE	  185.97 MB
MEMORY_USAGE	  186.48 MB
MEMORY_USAGE	  187.00 MB
MEMORY_USAGE	  187.52 MB
MEMORY_USAGE	  188.03 MB
MEMORY_USAGE	  188.55 MB
MEMORY_USAGE	  189.32 MB
MEMORY_USAGE	  189.84 MB
MEMORY_USAGE	  190.35 MB
MEMORY_USAGE	  190.87 MB
MEMORY_USAGE	  191.38 MB
MEMORY_USAGE	  191.90 MB
MEMORY_USAGE	  192.41 MB
MEMORY_USAGE	  192.87 MB
MEMORY_USAGE	  193.38 MB
MEMORY_USAGE	  193.89 MB
MEMORY_USAGE	  194.41 MB
MEMORY_USAGE	  195.18 MB
MEMORY_USAGE	  195.70 MB
MEMORY_USAGE	  196.21 MB
MEMORY_USAGE	  196.73 MB
MEMORY_USAGE	  197.25 MB
MEMORY_USAGE	  198.02 MB
MEMORY_USAGE	  198.54 MB
MEMORY_USAGE	  199.05 MB
